"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/02/2021";"1300";"23,6";"23,8";"23,5";"96,0";"96,0";"96,0";"22,9";"23,2";"22,8";"1010,9";"1011,2";"1010,3";"1,1";"313,0";"2,5";"59,50";"3,8"
"02/02/2021";"1400";"22,1";"23,8";"22,0";"95,0";"96,0";"95,0";"21,2";"23,1";"21,1";"1012,0";"1012,5";"1010,8";"4,1";"126,0";"11,7";"109,20";"10,0"
"02/02/2021";"1500";"23,3";"23,3";"22,0";"94,0";"95,0";"94,0";"22,3";"22,3";"21,1";"1011,0";"1012,0";"1010,8";"0,9";"119,0";"8,0";"199,90";"3,6"
"02/02/2021";"1600";"23,2";"23,5";"22,7";"95,0";"95,0";"94,0";"22,3";"22,5";"21,7";"1009,9";"1011,2";"1009,9";"0,5";"49,0";"3,5";"485,30";"0,2"
"02/02/2021";"1700";"24,6";"24,6";"23,0";"94,0";"95,0";"93,0";"23,5";"23,6";"22,1";"1008,9";"1010,2";"1008,9";"1,1";"20,0";"4,9";"993,80";"0,0"
"02/02/2021";"1800";"26,8";"26,8";"24,6";"83,0";"94,0";"82,0";"23,7";"24,5";"23,0";"1008,3";"1009,0";"1008,3";"1,0";"70,0";"3,0";"1724,10";"0,0"
"02/02/2021";"1900";"28,3";"28,5";"26,7";"80,0";"84,0";"78,0";"24,6";"24,7";"23,4";"1007,7";"1008,4";"1007,7";"2,0";"70,0";"4,4";"1792,40";"0,0"
"02/02/2021";"2000";"28,4";"28,9";"28,0";"78,0";"80,0";"76,0";"24,2";"24,9";"23,7";"1007,1";"1007,7";"1007,1";"2,4";"61,0";"6,6";"1801,10";"0,0"
"02/02/2021";"2100";"27,4";"28,4";"27,4";"82,0";"82,0";"78,0";"24,0";"24,3";"23,8";"1006,5";"1007,1";"1006,5";"1,9";"80,0";"6,9";"719,90";"0,0"
"02/02/2021";"2200";"26,6";"27,4";"26,6";"88,0";"88,0";"82,0";"24,4";"24,4";"23,9";"1007,0";"1007,0";"1006,5";"0,8";"36,0";"4,1";"68,00";"0,0"
"02/02/2021";"2300";"26,3";"26,6";"26,3";"88,0";"88,0";"87,0";"24,1";"24,5";"24,1";"1008,0";"1008,0";"1007,0";"1,5";"37,0";"3,9";"";"0,0"
"03/02/2021";"0000";"26,0";"26,3";"26,0";"90,0";"90,0";"88,0";"24,3";"24,3";"24,0";"1008,8";"1008,9";"1008,0";"1,8";"46,0";"3,9";"";"0,0"
"03/02/2021";"0100";"25,5";"26,0";"25,5";"91,0";"91,0";"90,0";"23,9";"24,2";"23,9";"1009,5";"1009,5";"1008,8";"1,2";"36,0";"4,0";"";"0,0"
"03/02/2021";"0200";"25,1";"25,5";"25,0";"92,0";"92,0";"91,0";"23,7";"23,9";"23,7";"1009,7";"1009,8";"1009,5";"0,6";"33,0";"2,7";"";"0,0"
"03/02/2021";"0300";"24,9";"25,1";"24,8";"94,0";"94,0";"92,0";"23,7";"23,8";"23,6";"1009,7";"1009,9";"1009,7";"0,7";"10,0";"2,1";"";"0,0"
"03/02/2021";"0400";"24,5";"24,9";"24,5";"94,0";"94,0";"94,0";"23,4";"23,8";"23,4";"1009,4";"1009,8";"1009,4";"0,9";"357,0";"2,6";"";"0,0"
"03/02/2021";"0500";"24,1";"24,5";"24,1";"94,0";"94,0";"94,0";"23,2";"23,5";"23,1";"1008,6";"1009,4";"1008,6";"0,7";"352,0";"2,0";"";"0,0"
"03/02/2021";"0600";"24,0";"24,1";"24,0";"95,0";"95,0";"94,0";"23,1";"23,2";"23,1";"1008,4";"1008,7";"1008,3";"0,6";"355,0";"2,0";"";"0,0"
"03/02/2021";"0700";"23,8";"24,0";"23,8";"96,0";"96,0";"95,0";"23,0";"23,1";"23,0";"1008,5";"1008,6";"1008,3";"0,7";"341,0";"2,0";"";"0,0"
"03/02/2021";"0800";"23,6";"23,8";"23,6";"96,0";"96,0";"96,0";"22,9";"23,0";"22,8";"1008,6";"1008,6";"1008,3";"0,4";"330,0";"1,9";"";"0,0"
"03/02/2021";"0900";"23,6";"23,7";"23,6";"96,0";"96,0";"96,0";"22,9";"23,0";"22,9";"1008,9";"1008,9";"1008,6";"0,5";"323,0";"1,7";"";"0,0"
"03/02/2021";"1000";"23,7";"23,7";"23,6";"96,0";"96,0";"96,0";"23,0";"23,0";"22,9";"1009,1";"1009,1";"1008,8";"0,7";"355,0";"2,0";"25,10";"0,2"
"03/02/2021";"1100";"24,4";"24,4";"23,7";"96,0";"96,0";"96,0";"23,7";"23,7";"23,0";"1010,1";"1010,1";"1009,1";"1,1";"337,0";"2,4";"324,70";"0,0"
"03/02/2021";"1200";"26,5";"26,5";"24,4";"94,0";"96,0";"94,0";"25,4";"25,4";"23,7";"1010,7";"1010,7";"1010,1";"1,4";"354,0";"3,0";"1022,90";"0,0"
"03/02/2021";"1300";"28,5";"28,5";"26,5";"83,0";"94,0";"81,0";"25,2";"26,2";"24,2";"1011,1";"1011,1";"1010,7";"1,7";"40,0";"4,5";"1805,90";"0,0"
"03/02/2021";"1400";"30,0";"30,2";"28,3";"71,0";"83,0";"69,0";"24,2";"25,1";"23,7";"1011,0";"1011,2";"1010,9";"3,2";"81,0";"7,7";"2926,40";"0,0"
"03/02/2021";"1500";"29,8";"30,9";"29,7";"73,0";"73,0";"67,0";"24,5";"25,0";"23,7";"1010,6";"1011,0";"1010,5";"2,5";"105,0";"6,6";"2991,30";"0,0"
"03/02/2021";"1600";"30,6";"30,6";"29,1";"70,0";"76,0";"69,0";"24,4";"25,1";"24,0";"1009,6";"1010,6";"1009,6";"2,5";"85,0";"6,6";"2074,50";"0,0"
"03/02/2021";"1700";"31,6";"32,0";"30,6";"62,0";"70,0";"61,0";"23,4";"25,0";"23,1";"1008,5";"1009,6";"1008,5";"3,4";"91,0";"7,0";"3771,80";"0,0"
"03/02/2021";"1800";"31,3";"32,1";"30,2";"65,0";"68,0";"61,0";"23,9";"24,5";"23,1";"1007,7";"1008,5";"1007,6";"3,1";"95,0";"8,6";"2557,00";"0,0"
"03/02/2021";"1900";"28,3";"31,4";"27,0";"81,0";"84,0";"64,0";"24,7";"24,7";"22,3";"1007,6";"1008,0";"1007,6";"3,0";"84,0";"11,8";"2208,50";"0,2"
"03/02/2021";"2000";"28,4";"29,1";"28,4";"75,0";"81,0";"74,0";"23,4";"24,8";"23,4";"1007,3";"1007,6";"1007,3";"2,9";"85,0";"6,6";"1143,80";"0,0"
"03/02/2021";"2100";"28,7";"29,1";"28,4";"75,0";"76,0";"72,0";"23,8";"24,1";"23,5";"1007,7";"1007,7";"1006,9";"3,2";"59,0";"7,3";"567,40";"0,0"
"03/02/2021";"2200";"27,8";"28,7";"27,8";"77,0";"77,0";"74,0";"23,4";"23,7";"23,2";"1007,5";"1007,8";"1007,5";"2,4";"71,0";"7,6";"60,70";"0,0"
"03/02/2021";"2300";"26,8";"27,8";"26,8";"84,0";"84,0";"77,0";"23,8";"23,8";"23,3";"1008,4";"1008,4";"1007,5";"1,6";"41,0";"5,3";"";"0,0"
"04/02/2021";"0000";"26,4";"26,8";"26,4";"86,0";"86,0";"84,0";"23,9";"23,9";"23,8";"1009,3";"1009,3";"1008,4";"1,3";"42,0";"4,0";"";"0,0"
"04/02/2021";"0100";"26,2";"26,4";"26,1";"88,0";"88,0";"86,0";"24,1";"24,1";"23,8";"1010,1";"1010,1";"1009,2";"1,5";"49,0";"3,5";"";"0,0"
"04/02/2021";"0200";"26,4";"26,4";"26,2";"87,0";"88,0";"87,0";"24,1";"24,2";"24,0";"1010,2";"1010,3";"1010,1";"1,7";"48,0";"3,7";"";"0,0"
"04/02/2021";"0300";"25,9";"26,4";"25,9";"90,0";"90,0";"87,0";"24,1";"24,1";"24,0";"1010,4";"1010,5";"1010,1";"0,8";"12,0";"3,7";"";"0,0"
"04/02/2021";"0400";"25,3";"25,9";"25,3";"92,0";"92,0";"90,0";"23,9";"24,2";"23,9";"1009,8";"1010,4";"1009,8";"0,8";"8,0";"2,6";"";"0,0"
"04/02/2021";"0500";"25,0";"25,3";"24,9";"93,0";"93,0";"92,0";"23,8";"23,9";"23,8";"1009,0";"1009,8";"1009,0";"0,8";"341,0";"2,1";"";"0,0"
"04/02/2021";"0600";"25,0";"25,0";"24,9";"94,0";"94,0";"93,0";"23,9";"23,9";"23,7";"1008,8";"1009,0";"1008,7";"0,7";"357,0";"1,6";"";"0,0"
"04/02/2021";"0700";"24,9";"25,0";"24,8";"94,0";"94,0";"94,0";"23,9";"24,0";"23,8";"1008,1";"1008,8";"1008,0";"1,0";"335,0";"1,9";"";"0,0"
"04/02/2021";"0800";"24,8";"24,9";"24,8";"94,0";"94,0";"94,0";"23,9";"23,9";"23,8";"1009,1";"1009,1";"1008,1";"1,0";"1,0";"2,1";"";"0,0"
"04/02/2021";"0900";"24,8";"24,9";"24,7";"94,0";"94,0";"94,0";"23,8";"23,9";"23,8";"1009,1";"1009,2";"1009,1";"0,9";"13,0";"2,7";"";"2,6"
"04/02/2021";"1000";"24,4";"24,8";"24,3";"94,0";"94,0";"94,0";"23,4";"23,8";"23,3";"1009,5";"1009,5";"1009,1";"0,6";"21,0";"2,3";"26,30";"0,0"
"04/02/2021";"1100";"25,0";"25,0";"24,4";"94,0";"95,0";"94,0";"24,1";"24,1";"23,4";"1010,4";"1010,4";"1009,5";"0,7";"18,0";"1,8";"238,80";"0,0"
"04/02/2021";"1200";"26,4";"26,5";"25,0";"89,0";"94,0";"89,0";"24,6";"25,1";"24,0";"1011,7";"1011,7";"1010,4";"1,0";"27,0";"2,6";"850,40";"0,0"
"04/02/2021";"1300";"28,1";"28,3";"26,4";"82,0";"90,0";"80,0";"24,8";"24,9";"23,9";"1011,8";"1011,8";"1011,7";"2,8";"47,0";"5,4";"1566,70";"0,0"
"04/02/2021";"1400";"28,9";"29,1";"27,7";"76,0";"82,0";"76,0";"24,3";"25,0";"23,9";"1012,2";"1012,2";"1011,7";"1,9";"40,0";"6,0";"1965,30";"0,0"
"04/02/2021";"1500";"26,8";"29,7";"25,8";"86,0";"91,0";"72,0";"24,3";"25,3";"23,0";"1011,9";"1012,2";"1011,9";"2,9";"34,0";"8,3";"2338,00";"0,6"
"04/02/2021";"1600";"28,4";"28,5";"26,8";"77,0";"87,0";"76,0";"24,0";"24,9";"23,6";"1011,0";"1011,9";"1011,0";"2,7";"37,0";"8,3";"2798,20";"0,0"
"04/02/2021";"1700";"28,8";"29,0";"28,2";"74,0";"78,0";"71,0";"23,7";"24,5";"22,9";"1010,1";"1011,0";"1010,1";"3,0";"45,0";"8,2";"2848,50";"0,0"
"04/02/2021";"1800";"28,4";"29,5";"28,1";"75,0";"78,0";"72,0";"23,4";"24,4";"23,2";"1009,1";"1010,1";"1009,1";"2,4";"58,0";"8,2";"2228,10";"0,0"
"04/02/2021";"1900";"27,9";"29,0";"27,8";"77,0";"77,0";"73,0";"23,4";"24,1";"23,0";"1008,9";"1009,1";"1008,8";"3,2";"60,0";"7,5";"1246,90";"0,0"
"04/02/2021";"2000";"27,5";"27,9";"27,4";"79,0";"79,0";"76,0";"23,5";"23,6";"23,1";"1009,0";"1009,0";"1008,6";"1,7";"37,0";"7,1";"582,20";"0,0"
"04/02/2021";"2100";"26,0";"27,5";"25,9";"83,0";"83,0";"78,0";"22,8";"23,6";"22,6";"1009,1";"1009,3";"1009,0";"1,7";"2,0";"6,6";"181,50";"0,0"
"04/02/2021";"2200";"25,3";"26,0";"25,3";"85,0";"85,0";"82,0";"22,6";"22,9";"22,4";"1008,7";"1009,2";"1008,7";"1,3";"10,0";"5,0";"46,30";"0,0"
"04/02/2021";"2300";"25,0";"25,3";"25,0";"87,0";"87,0";"85,0";"22,7";"22,8";"22,5";"1008,4";"1008,8";"1008,1";"1,4";"38,0";"4,6";"";"0,0"
"05/02/2021";"0000";"25,0";"25,1";"25,0";"88,0";"88,0";"87,0";"22,9";"22,9";"22,7";"1009,5";"1009,6";"1008,4";"1,2";"12,0";"4,1";"";"0,0"
"05/02/2021";"0100";"25,0";"25,1";"25,0";"89,0";"89,0";"88,0";"23,0";"23,1";"22,9";"1010,4";"1010,4";"1009,5";"1,6";"1,0";"4,4";"";"0,0"
"05/02/2021";"0200";"24,6";"25,0";"24,6";"91,0";"91,0";"89,0";"23,1";"23,1";"23,0";"1010,0";"1010,4";"1010,0";"1,5";"12,0";"4,5";"";"0,0"
"05/02/2021";"0300";"24,6";"24,7";"24,6";"92,0";"92,0";"91,0";"23,2";"23,2";"23,1";"1009,8";"1010,0";"1009,7";"1,0";"352,0";"4,2";"";"0,0"
"05/02/2021";"0400";"24,3";"24,6";"24,3";"93,0";"93,0";"92,0";"23,1";"23,2";"23,1";"1009,2";"1009,8";"1009,1";"0,4";"328,0";"3,4";"";"0,0"
"05/02/2021";"0500";"24,4";"24,5";"24,3";"93,0";"93,0";"93,0";"23,2";"23,3";"23,1";"1008,6";"1009,2";"1008,6";"0,9";"355,0";"2,0";"";"0,0"
"05/02/2021";"0600";"24,5";"24,5";"24,3";"94,0";"94,0";"93,0";"23,4";"23,4";"23,1";"1008,4";"1008,6";"1008,3";"0,9";"351,0";"2,5";"";"0,0"
"05/02/2021";"0700";"24,6";"24,6";"24,4";"94,0";"94,0";"94,0";"23,5";"23,5";"23,3";"1008,1";"1008,4";"1008,0";"1,1";"357,0";"2,4";"";"0,0"
"05/02/2021";"0800";"24,7";"24,7";"24,6";"94,0";"94,0";"94,0";"23,6";"23,6";"23,5";"1007,9";"1008,1";"1007,8";"1,4";"8,0";"4,1";"";"0,0"
"05/02/2021";"0900";"24,9";"24,9";"24,7";"93,0";"94,0";"93,0";"23,8";"23,8";"23,6";"1008,0";"1008,0";"1007,8";"1,5";"15,0";"4,1";"";"0,0"
"05/02/2021";"1000";"25,1";"25,1";"24,9";"93,0";"93,0";"93,0";"23,9";"23,9";"23,7";"1008,2";"1008,2";"1008,0";"1,5";"23,0";"4,7";"12,80";"0,0"
"05/02/2021";"1100";"25,5";"25,6";"25,1";"92,0";"93,0";"92,0";"24,1";"24,2";"23,9";"1009,0";"1009,0";"1008,2";"1,4";"23,0";"4,6";"192,00";"0,0"
"05/02/2021";"1200";"26,9";"26,9";"25,5";"87,0";"92,0";"86,0";"24,5";"24,5";"24,1";"1010,0";"1010,0";"1009,0";"1,7";"22,0";"4,7";"702,40";"0,0"
"05/02/2021";"1300";"28,5";"28,5";"26,8";"79,0";"87,0";"78,0";"24,4";"24,7";"23,9";"1010,5";"1010,5";"1009,9";"2,2";"29,0";"6,5";"1712,10";"0,0"
"05/02/2021";"1400";"29,8";"29,9";"28,3";"71,0";"79,0";"69,0";"23,9";"24,6";"23,4";"1010,5";"1010,7";"1010,5";"2,9";"43,0";"7,5";"2613,20";"0,0"
"05/02/2021";"1500";"30,4";"31,2";"29,8";"62,0";"71,0";"62,0";"22,4";"24,2";"22,4";"1010,2";"1010,5";"1010,1";"3,6";"68,0";"8,8";"2853,50";"0,0"
"05/02/2021";"1600";"30,6";"31,5";"30,4";"63,0";"67,0";"62,0";"22,9";"24,3";"22,6";"1009,2";"1010,2";"1009,2";"2,6";"66,0";"8,8";"3482,00";"0,0"
"05/02/2021";"1700";"31,3";"31,8";"30,5";"61,0";"68,0";"58,0";"23,0";"24,4";"22,3";"1008,1";"1009,2";"1008,1";"4,0";"71,0";"9,0";"3311,20";"0,0"
"05/02/2021";"1800";"31,8";"32,1";"31,2";"58,0";"62,0";"55,0";"22,5";"23,3";"21,8";"1007,0";"1008,1";"1007,0";"3,6";"83,0";"9,0";"3118,40";"0,0"
"05/02/2021";"1900";"31,2";"31,9";"31,1";"60,0";"62,0";"55,0";"22,6";"23,3";"21,7";"1006,4";"1007,0";"1006,4";"3,5";"68,0";"9,0";"2532,50";"0,0"
"05/02/2021";"2000";"31,1";"31,8";"30,8";"60,0";"62,0";"58,0";"22,3";"23,2";"22,0";"1006,2";"1006,4";"1006,2";"3,3";"78,0";"7,1";"1515,20";"0,0"
"05/02/2021";"2100";"29,7";"31,1";"29,7";"67,0";"68,0";"59,0";"23,0";"23,5";"22,2";"1006,1";"1006,3";"1005,9";"3,4";"98,0";"8,4";"786,30";"0,0"
"05/02/2021";"2200";"28,6";"29,6";"28,6";"72,0";"72,0";"67,0";"23,0";"23,1";"22,6";"1006,6";"1006,6";"1006,1";"1,6";"97,0";"6,7";"59,50";"0,0"
"05/02/2021";"2300";"28,0";"28,7";"28,0";"76,0";"76,0";"72,0";"23,3";"23,9";"23,1";"1007,6";"1007,6";"1006,6";"2,5";"51,0";"5,5";"";"0,0"
"06/02/2021";"0000";"26,9";"28,0";"26,9";"82,0";"82,0";"76,0";"23,6";"23,6";"23,3";"1008,1";"1008,1";"1007,5";"1,6";"46,0";"5,1";"";"0,0"
"06/02/2021";"0100";"26,6";"26,9";"26,6";"86,0";"86,0";"82,0";"24,0";"24,0";"23,6";"1009,3";"1009,4";"1008,1";"1,5";"34,0";"4,0";"";"0,0"
"06/02/2021";"0200";"26,2";"26,6";"26,2";"88,0";"88,0";"86,0";"24,0";"24,0";"23,9";"1009,3";"1009,4";"1009,0";"0,7";"20,0";"4,1";"";"0,0"
"06/02/2021";"0300";"25,5";"26,2";"25,5";"90,0";"90,0";"88,0";"23,9";"24,0";"23,9";"1008,9";"1009,4";"1008,9";"0,8";"1,0";"2,6";"";"0,0"
"06/02/2021";"0400";"24,9";"25,5";"24,9";"92,0";"92,0";"90,0";"23,5";"23,8";"23,5";"1008,6";"1009,0";"1008,6";"1,2";"350,0";"3,3";"";"0,0"
"06/02/2021";"0500";"24,9";"24,9";"24,7";"93,0";"93,0";"92,0";"23,7";"23,8";"23,5";"1008,2";"1008,6";"1008,1";"1,5";"346,0";"3,2";"";"0,0"
"06/02/2021";"0600";"24,6";"24,9";"24,6";"94,0";"94,0";"93,0";"23,6";"23,8";"23,5";"1007,8";"1008,2";"1007,8";"0,9";"3,0";"3,3";"";"2,4"
"06/02/2021";"0700";"24,3";"24,6";"24,3";"95,0";"95,0";"94,0";"23,4";"23,5";"23,4";"1008,0";"1008,0";"1007,8";"1,3";"340,0";"2,5";"";"0,0"
"06/02/2021";"0800";"24,0";"24,3";"24,0";"95,0";"95,0";"95,0";"23,2";"23,4";"23,2";"1007,8";"1008,0";"1007,7";"0,9";"331,0";"2,6";"";"0,2"
"06/02/2021";"0900";"24,0";"24,0";"23,9";"96,0";"96,0";"95,0";"23,3";"23,3";"23,1";"1008,3";"1008,3";"1007,8";"0,7";"332,0";"2,0";"";"0,0"
"06/02/2021";"1000";"24,2";"24,2";"24,0";"96,0";"96,0";"96,0";"23,4";"23,5";"23,2";"1008,6";"1008,6";"1008,2";"1,3";"336,0";"2,6";"15,40";"0,0"
"06/02/2021";"1100";"25,2";"25,3";"24,1";"95,0";"96,0";"95,0";"24,4";"24,6";"23,4";"1009,6";"1009,6";"1008,6";"1,4";"349,0";"3,0";"557,30";"0,2"
"06/02/2021";"1200";"26,6";"26,6";"25,2";"91,0";"95,0";"91,0";"25,0";"25,2";"24,3";"1010,6";"1010,6";"1009,7";"0,9";"8,0";"3,1";"866,70";"0,0"
"06/02/2021";"1300";"27,8";"28,5";"26,5";"82,0";"91,0";"81,0";"24,5";"25,6";"24,3";"1011,2";"1011,2";"1010,6";"1,7";"358,0";"3,6";"1471,30";"0,0"
"06/02/2021";"1400";"29,0";"29,6";"27,5";"74,0";"84,0";"72,0";"23,8";"25,4";"23,7";"1011,0";"1011,3";"1011,0";"2,1";"56,0";"5,1";"1875,50";"0,0"
